cspf	0.000000	0.005000
cspf	0.000000	0.010000
cspf	0.000000	0.015000
cspf	0.000000	0.020000
cspf	0.000000	0.025000
cspf	0.000000	0.030000
cspf	0.000000	0.035000
cspf	0.000000	0.040000
cspf	0.000000	0.045000
cspf	0.000000	0.050000
cspf	0.000000	0.055000
cspf	0.000000	0.060000
cspf	0.000000	0.065000
cspf	0.000000	0.070000
cspf	0.000000	0.075000
cspf	0.000000	0.080000
cspf	0.000000	0.085000
cspf	0.000000	0.090000
cspf	0.000000	0.095000
cspf	0.000000	0.100000
cspf	0.000000	0.105000
cspf	0.000000	0.110000
cspf	0.000000	0.115000
cspf	0.000000	0.120000
cspf	0.000000	0.125000
cspf	0.000000	0.130000
cspf	0.000000	0.135000
cspf	0.000000	0.140000
cspf	0.000000	0.145000
cspf	0.000000	0.150000
cspf	0.000000	0.155000
cspf	0.000000	0.160000
cspf	0.000000	0.165000
cspf	0.000000	0.170000
cspf	0.000000	0.175000
cspf	0.000000	0.180000
cspf	0.000000	0.185000
cspf	0.000000	0.190000
cspf	0.000000	0.195000
cspf	0.000000	0.200000
cspf	0.000000	0.205000
cspf	0.000000	0.210000
cspf	0.000000	0.215000
cspf	0.000000	0.220000
cspf	0.000000	0.225000
cspf	0.000000	0.230000
cspf	0.000000	0.235000
cspf	0.000000	0.240000
cspf	0.000000	0.245000
cspf	0.000000	0.250000
cspf	0.000000	0.255000
cspf	0.000000	0.260000
cspf	0.000000	0.265000
cspf	0.000000	0.270000
cspf	0.000000	0.275000
cspf	0.000000	0.280000
cspf	0.000000	0.285000
cspf	0.000000	0.290000
cspf	0.000000	0.295000
cspf	0.000000	0.300000
cspf	0.000000	0.305000
cspf	0.000000	0.310000
cspf	0.000000	0.315000
cspf	0.000000	0.320000
cspf	0.000000	0.325000
cspf	0.000000	0.330000
cspf	0.000000	0.335000
cspf	0.000000	0.340000
cspf	0.000000	0.345000
cspf	0.000000	0.350000
cspf	0.000000	0.355000
cspf	0.000000	0.360000
cspf	0.000000	0.365000
cspf	0.000000	0.370000
cspf	0.000000	0.375000
cspf	0.000000	0.380000
cspf	0.000000	0.385000
cspf	0.000000	0.390000
cspf	0.000000	0.395000
cspf	0.000000	0.400000
cspf	0.000000	0.405000
cspf	0.000000	0.410000
cspf	0.000000	0.415000
cspf	0.000000	0.420000
cspf	0.000000	0.425000
cspf	0.000000	0.430000
cspf	0.000000	0.435000
cspf	0.000000	0.440000
cspf	0.000000	0.445000
cspf	0.000000	0.450000
cspf	0.000000	0.455000
cspf	0.000000	0.460000
cspf	0.000000	0.465000
cspf	0.000000	0.470000
cspf	0.000000	0.475000
cspf	0.000000	0.480000
cspf	0.000000	0.485000
cspf	0.000000	0.490000
cspf	0.000000	0.495000
cspf	0.000000	0.500000
cspf	0.000000	0.505000
cspf	0.000000	0.510000
cspf	0.000000	0.515000
cspf	0.000000	0.520000
cspf	0.000000	0.525000
cspf	0.000000	0.530000
cspf	0.000000	0.535000
cspf	0.000000	0.540000
cspf	0.000000	0.545000
cspf	0.000000	0.550000
cspf	0.000000	0.555000
cspf	0.000000	0.560000
cspf	0.000000	0.565000
cspf	0.000000	0.570000
cspf	0.000000	0.575000
cspf	0.000000	0.580000
cspf	0.000000	0.585000
cspf	0.000000	0.590000
cspf	0.000000	0.595000
cspf	0.000000	0.600000
cspf	0.000000	0.605000
cspf	0.000000	0.610000
cspf	0.000000	0.615000
cspf	0.000000	0.620000
cspf	0.000000	0.625000
cspf	0.000000	0.630000
cspf	0.000000	0.635000
cspf	0.000000	0.640000
cspf	0.000000	0.645000
cspf	0.000000	0.650000
cspf	0.000000	0.655000
cspf	0.000000	0.660000
cspf	0.000000	0.665000
cspf	0.000000	0.670000
cspf	0.000000	0.675000
cspf	0.000000	0.680000
cspf	318.000000	0.685000
cspf	322.000000	0.690000
cspf	328.000000	0.695000
cspf	328.000000	0.700000
cspf	330.000000	0.705000
cspf	332.000000	0.710000
cspf	338.000000	0.715000
cspf	338.000000	0.720000
cspf	340.000000	0.725000
cspf	342.000000	0.730000
cspf	342.000000	0.735000
cspf	344.000000	0.740000
cspf	344.000000	0.745000
cspf	344.000000	0.750000
cspf	346.000000	0.755000
cspf	348.000000	0.760000
cspf	348.000000	0.765000
cspf	348.000000	0.770000
cspf	348.000000	0.775000
cspf	350.000000	0.780000
cspf	350.000000	0.785000
cspf	352.000000	0.790000
cspf	352.000000	0.795000
cspf	354.000000	0.800000
cspf	354.000000	0.805000
cspf	354.000000	0.810000
cspf	354.000000	0.815000
cspf	354.000000	0.820000
cspf	356.000000	0.825000
cspf	356.000000	0.830000
cspf	356.000000	0.835000
cspf	358.000000	0.840000
cspf	358.000000	0.845000
cspf	360.000000	0.850000
cspf	360.000000	0.855000
cspf	360.000000	0.860000
cspf	362.000000	0.865000
cspf	364.000000	0.870000
cspf	364.000000	0.875000
cspf	364.000000	0.880000
cspf	364.000000	0.885000
cspf	368.000000	0.890000
cspf	368.000000	0.895000
cspf	370.000000	0.900000
cspf	370.000000	0.905000
cspf	372.000000	0.910000
cspf	374.000000	0.915000
cspf	374.000000	0.920000
cspf	376.000000	0.925000
cspf	378.000000	0.930000
cspf	380.000000	0.935000
cspf	380.000000	0.940000
cspf	382.000000	0.945000
cspf	384.000000	0.950000
cspf	384.000000	0.955000
cspf	384.000000	0.960000
cspf	384.000000	0.965000
cspf	388.000000	0.970000
cspf	390.000000	0.975000
cspf	394.000000	0.980000
cspf	394.000000	0.985000
cspf	400.000000	0.990000
cspf	400.000000	0.995000
cspf	400.000000	1.000000
