cspf	0.000000	0.027778
cspf	22.000000	0.055556
cspf	26.000000	0.083333
cspf	26.000000	0.111111
cspf	26.000000	0.138889
cspf	26.000000	0.166667
cspf	28.000000	0.194444
cspf	28.000000	0.222222
cspf	28.000000	0.250000
cspf	30.000000	0.277778
cspf	30.000000	0.305556
cspf	30.000000	0.333333
cspf	30.000000	0.361111
cspf	30.000000	0.388889
cspf	30.000000	0.416667
cspf	30.000000	0.444444
cspf	32.000000	0.472222
cspf	32.000000	0.500000
cspf	32.000000	0.527778
cspf	32.000000	0.555556
cspf	34.000000	0.583333
cspf	34.000000	0.611111
cspf	34.000000	0.638889
cspf	34.000000	0.666667
cspf	36.000000	0.694444
cspf	36.000000	0.722222
cspf	36.000000	0.750000
cspf	36.000000	0.777778
cspf	36.000000	0.805556
cspf	36.000000	0.833333
cspf	38.000000	0.861111
cspf	40.000000	0.888889
cspf	40.000000	0.916667
cspf	40.000000	0.944444
cspf	42.000000	0.972222
cspf	42.000000	1.000000
